age,job,marital,education,housing,loan,duration,campaign,pdays,previous,emp.var.rate,nr.employed,subscribe
43,admin.,1,4,1,0,200,1,999,0,-1.8,5099.1,0
36,blue-collar,1,3,1,0,38,1,999,1,-1.8,5099.1,0
26,student,0,4,0,0,95,3,999,0,-1.8,5099.1,0
37,blue-collar,1,3,0,0,49,3,999,1,-1.8,5099.1,0
36,blue-collar,1,3,1,0,210,1,999,1,-1.8,5099.1,0
28,blue-collar,0,2,0,0,863,3,999,0,-1.8,5099.1,1
29,blue-collar,0,3,1,0,15,7,999,0,-1.8,5099.1,0
37,admin.,2,5,1,0,259,1,999,1,-1.8,5099.1,0
55,blue-collar,2,1,0,0,130,1,999,1,-1.8,5099.1,0
37,services,1,3,1,0,211,1,999,0,-1.8,5099.1,0
31,blue-collar,1,3,1,1,87,3,999,1,-1.8,5099.1,0
29,self-employed,0,6,1,0,774,2,999,1,-1.8,5099.1,1
35,blue-collar,1,3,0,0,15,6,999,0,-1.8,5099.1,0
28,blue-collar,0,3,1,1,348,1,999,0,-1.8,5099.1,0
36,blue-collar,2,3,0,0,129,1,999,0,-1.8,5099.1,0
35,technician,1,6,0,0,44,9,999,0,-1.8,5099.1,0
29,technician,0,6,1,0,231,2,999,0,-1.8,5099.1,0
36,blue-collar,2,3,1,0,155,1,999,0,-1.8,5099.1,0
27,blue-collar,1,4,-1,-1,74,1,999,1,-1.8,5099.1,0
43,blue-collar,1,1,1,1,135,6,999,1,-1.8,5099.1,0
36,blue-collar,1,2,1,0,217,1,999,1,-1.8,5099.1,0
30,blue-collar,0,4,0,0,22,1,999,1,-1.8,5099.1,0
33,technician,0,5,0,0,32,1,999,1,-1.8,5099.1,0
23,student,0,4,1,0,435,1,999,0,-1.8,5099.1,0
36,blue-collar,1,4,1,0,25,1,999,0,-1.8,5099.1,0
23,services,1,4,0,0,370,1,999,1,-1.8,5099.1,0
29,blue-collar,2,3,1,1,201,1,999,0,-1.8,5099.1,0
25,blue-collar,0,2,0,0,793,5,999,0,-1.8,5099.1,0
41,blue-collar,1,3,1,0,152,1,999,1,-1.8,5099.1,0
29,blue-collar,1,4,1,0,66,1,999,0,-1.8,5099.1,0
34,admin.,1,5,0,0,213,1,999,0,-1.8,5099.1,0
44,admin.,1,4,1,0,150,3,999,2,-1.8,5099.1,0
41,blue-collar,1,3,1,0,364,1,999,1,-1.8,5099.1,0
34,admin.,1,5,0,0,329,1,999,0,-1.8,5099.1,0
27,blue-collar,0,3,1,0,282,1,999,1,-1.8,5099.1,0
58,blue-collar,1,1,1,1,173,1,999,0,-1.8,5099.1,0
48,admin.,2,5,1,0,51,1,999,0,-1.8,5099.1,0
30,blue-collar,0,3,1,0,68,2,999,1,-1.8,5099.1,0
35,self-employed,0,4,1,0,109,1,999,1,-1.8,5099.1,0
28,technician,1,3,1,0,23,1,999,1,-1.8,5099.1,0
28,admin.,1,4,1,0,1073,1,999,0,-1.8,5099.1,1
35,self-employed,0,4,1,0,207,1,999,0,-1.8,5099.1,0
41,services,1,4,1,0,193,1,999,0,-1.8,5099.1,0
32,blue-collar,0,3,1,0,134,1,999,1,-1.8,5099.1,0
28,technician,1,3,1,0,224,1,999,1,-1.8,5099.1,0
29,blue-collar,1,4,1,0,173,2,999,0,-1.8,5099.1,0
35,technician,1,6,1,0,67,1,999,1,-1.8,5099.1,0
31,admin.,0,4,1,1,149,1,999,0,-1.8,5099.1,0
51,blue-collar,2,3,0,1,29,6,999,0,-1.8,5099.1,0
43,technician,0,4,1,1,610,1,999,0,-1.8,5099.1,1
29,admin.,0,3,0,1,118,1,999,1,-1.8,5099.1,0
35,management,1,4,1,0,95,1,999,1,-1.8,5099.1,0
27,self-employed,1,3,1,0,84,1,999,0,-1.8,5099.1,0
49,admin.,1,1,1,0,43,3,999,0,-1.8,5099.1,0
41,blue-collar,1,3,0,0,93,1,999,0,-1.8,5099.1,0
42,blue-collar,1,1,1,0,172,1,999,0,-1.8,5099.1,0
41,blue-collar,1,3,0,1,161,1,999,0,-1.8,5099.1,0
32,blue-collar,0,3,0,0,785,1,999,0,-1.8,5099.1,0
28,student,0,4,1,0,628,1,999,0,-1.8,5099.1,0
53,retired,2,5,1,0,172,2,999,1,-1.8,5099.1,0
26,blue-collar,0,3,1,0,200,2,999,1,-1.8,5099.1,0
38,admin.,1,5,1,1,134,1,999,1,-1.8,5099.1,0
32,unemployed,0,5,1,0,51,1,999,0,-1.8,5099.1,0
31,admin.,0,4,1,0,850,1,999,0,-1.8,5099.1,1
55,retired,2,1,0,0,526,4,999,1,-1.8,5099.1,1
43,admin.,1,4,0,0,140,3,999,0,-1.8,5099.1,0
38,blue-collar,0,3,1,0,93,1,999,0,-1.8,5099.1,0
34,services,0,4,1,1,87,1,999,0,-1.8,5099.1,0
37,admin.,1,5,1,1,318,7,999,0,-1.8,5099.1,0
53,services,1,4,1,0,9,9,999,0,-1.8,5099.1,0
33,services,0,2,1,1,19,8,999,1,-1.8,5099.1,0
31,admin.,0,5,1,0,157,1,999,1,-1.8,5099.1,0
43,self-employed,0,4,0,0,79,1,999,1,-1.8,5099.1,0
30,technician,0,4,1,0,9,12,999,0,-1.8,5099.1,0
34,technician,0,6,1,0,19,11,999,0,-1.8,5099.1,0
53,blue-collar,1,2,1,0,659,1,999,0,-1.8,5099.1,1
34,blue-collar,0,4,1,0,39,1,10,1,-1.8,5099.1,0
36,services,2,4,1,0,502,1,999,0,-1.8,5099.1,0
51,admin.,2,3,1,0,113,1,999,0,-1.8,5099.1,0
44,technician,1,6,1,1,267,1,999,0,-1.8,5099.1,0
37,technician,2,6,1,1,30,10,999,0,-1.8,5099.1,0
38,self-employed,1,3,0,1,355,4,999,0,-1.8,5099.1,0
31,unemployed,1,3,1,0,43,1,999,0,-1.8,5099.1,0
43,blue-collar,1,1,1,1,240,1,999,0,-1.8,5099.1,0
36,blue-collar,1,2,1,1,10,9,999,0,-1.8,5099.1,0
53,management,1,5,1,0,17,13,999,1,-1.8,5099.1,0
33,admin.,2,5,1,0,47,1,999,0,-1.8,5099.1,0
27,admin.,0,4,1,0,296,1,999,0,-1.8,5099.1,0
43,blue-collar,1,1,0,1,69,1,999,1,-1.8,5099.1,0
42,blue-collar,2,2,0,0,323,1,999,0,-1.8,5099.1,0
24,technician,1,6,0,1,167,1,999,0,-1.8,5099.1,0
31,unemployed,1,3,0,0,570,1,999,0,-1.8,5099.1,1
28,blue-collar,0,4,1,0,516,1,999,0,-1.8,5099.1,1
40,blue-collar,0,3,1,0,220,2,999,0,-1.8,5099.1,0
27,admin.,0,4,1,1,177,4,999,0,-1.8,5099.1,0
44,blue-collar,1,1,0,0,388,1,999,0,-1.8,5099.1,0
36,services,1,3,0,0,61,1,999,0,-1.8,5099.1,0
30,entrepreneur,1,5,0,0,585,1,999,0,-1.8,5099.1,1
33,admin.,2,5,0,0,699,1,999,0,-1.8,5099.1,0
34,blue-collar,1,4,1,0,133,1,999,1,-1.8,5099.1,0
33,admin.,0,5,0,0,6,7,999,0,-1.8,5099.1,0
35,blue-collar,1,2,0,0,96,2,999,1,-1.8,5099.1,0
34,management,1,5,0,1,318,5,6,1,-1.8,5099.1,0
23,blue-collar,1,3,1,0,413,1,999,1,-1.8,5099.1,0
24,student,0,4,1,1,66,1,999,1,-1.8,5099.1,0
34,blue-collar,1,4,0,0,590,1,999,0,-1.8,5099.1,1
38,blue-collar,1,2,1,0,272,1,999,0,-1.8,5099.1,0
57,services,1,4,0,0,88,2,999,0,-1.8,5099.1,0
36,services,0,4,0,0,15,7,999,0,-1.8,5099.1,0
33,technician,0,5,1,0,152,3,999,0,-1.8,5099.1,0
32,blue-collar,0,1,0,0,902,1,999,0,-1.8,5099.1,1
31,management,0,5,1,0,294,1,999,1,-1.8,5099.1,0
42,admin.,2,4,1,0,15,5,999,1,-1.8,5099.1,0
29,admin.,0,4,0,0,290,1,999,0,-1.8,5099.1,0
43,management,1,5,1,0,12,7,999,0,-1.8,5099.1,0
44,housemaid,1,1,1,0,31,1,999,1,-1.8,5099.1,0
34,admin.,1,5,1,0,135,1,999,0,-1.8,5099.1,0
29,management,1,5,0,0,142,3,999,0,-1.8,5099.1,0
24,student,0,4,0,0,669,1,999,1,-1.8,5099.1,1
31,technician,0,6,1,1,123,2,999,0,-1.8,5099.1,0
34,housemaid,0,4,0,0,391,1,999,0,-1.8,5099.1,1
37,services,0,2,1,0,93,1,999,1,-1.8,5099.1,0
35,admin.,2,4,0,0,133,1,999,0,-1.8,5099.1,0
35,admin.,2,4,1,0,99,1,999,0,-1.8,5099.1,0
41,blue-collar,1,3,1,0,256,2,999,1,-1.8,5099.1,0
32,blue-collar,1,4,1,0,394,3,999,0,-1.8,5099.1,1
33,services,0,2,0,0,74,3,999,0,-1.8,5099.1,0
41,services,1,4,1,0,67,2,999,0,-1.8,5099.1,0
29,admin.,0,4,0,0,131,1,999,1,-1.8,5099.1,0
29,admin.,0,4,1,0,149,1,999,1,-1.8,5099.1,0
31,admin.,1,5,0,0,27,5,999,0,-1.8,5099.1,0
35,admin.,0,4,0,0,152,2,999,0,-1.8,5099.1,0
49,blue-collar,1,3,0,0,116,4,999,0,-1.8,5099.1,0
29,admin.,0,3,1,0,41,2,999,1,-1.8,5099.1,0
24,admin.,1,3,1,0,302,1,10,1,-1.8,5099.1,1
33,blue-collar,0,5,0,0,275,1,999,1,-1.8,5099.1,0
29,admin.,1,5,0,0,128,2,999,0,-1.8,5099.1,0
23,student,0,4,1,0,78,2,999,0,-1.8,5099.1,0
42,services,0,2,1,1,11,8,999,0,-1.8,5099.1,0
29,admin.,1,5,0,0,101,5,999,1,-1.8,5099.1,0
53,management,1,5,0,0,147,2,999,0,-1.8,5099.1,0
25,blue-collar,0,4,1,0,262,1,999,1,-1.8,5099.1,0
24,services,0,4,0,0,46,1,999,0,-1.8,5099.1,0
31,technician,0,6,0,0,546,3,999,0,-1.8,5099.1,1
33,services,1,4,1,0,1512,1,999,1,-1.8,5099.1,1
35,entrepreneur,1,5,0,0,104,1,999,0,-1.8,5099.1,0
33,services,0,2,0,0,85,4,999,0,-1.8,5099.1,0
30,technician,0,5,1,0,119,3,999,1,-1.8,5099.1,0
52,admin.,1,3,0,0,423,1,999,1,-1.8,5099.1,0
31,self-employed,1,3,0,0,315,1,999,1,-1.8,5099.1,0
29,blue-collar,1,3,1,0,78,1,999,0,-1.8,5099.1,0
39,blue-collar,0,5,0,0,9,5,999,0,-1.8,5099.1,0
39,blue-collar,1,1,0,0,44,1,999,1,-1.8,5099.1,0
28,admin.,1,4,0,0,75,2,999,0,-1.8,5099.1,0
59,admin.,2,4,-1,-1,157,3,999,0,-1.8,5099.1,0
46,admin.,1,4,1,0,109,1,999,0,-1.8,5099.1,0
41,technician,1,3,1,0,66,1,999,1,-1.8,5099.1,0
36,admin.,1,5,1,0,7,6,999,0,-1.8,5099.1,0
28,blue-collar,0,4,1,0,529,1,999,0,-1.8,5099.1,0
48,blue-collar,1,2,0,0,349,1,999,1,-1.8,5099.1,0
39,blue-collar,2,2,0,0,101,1,999,0,-1.8,5099.1,0
34,blue-collar,1,2,0,0,127,1,999,0,-1.8,5099.1,0
39,technician,2,6,0,1,83,2,999,0,-1.8,5099.1,0
39,blue-collar,2,2,1,0,333,1,999,0,-1.8,5099.1,1
39,blue-collar,2,2,1,0,408,1,999,0,-1.8,5099.1,0
58,retired,1,1,1,0,205,1,999,1,-1.8,5099.1,0
31,blue-collar,1,1,1,0,158,1,999,1,-1.8,5099.1,0
55,blue-collar,1,1,-1,-1,18,1,999,0,-1.8,5099.1,0
41,entrepreneur,1,5,1,0,276,1,12,1,-1.8,5099.1,0
43,blue-collar,1,1,1,0,264,1,999,0,-1.8,5099.1,0
37,technician,2,6,0,0,109,1,999,0,-1.8,5099.1,0
38,self-employed,1,3,0,1,234,2,999,1,-1.8,5099.1,0
30,blue-collar,1,3,0,0,115,1,999,0,-1.8,5099.1,0
29,services,0,2,1,0,272,2,999,0,-1.8,5099.1,0
37,technician,2,6,0,0,329,1,999,0,-1.8,5099.1,0
30,blue-collar,1,3,0,0,155,1,999,1,-1.8,5099.1,0
43,blue-collar,1,1,0,1,589,1,999,0,-1.8,5099.1,0
39,admin.,2,3,0,0,363,1,999,1,-1.8,5099.1,0
36,blue-collar,1,3,0,0,951,3,999,1,-1.8,5099.1,1
38,technician,1,5,1,0,172,1,999,1,-1.8,5099.1,0
30,admin.,0,4,1,0,53,1,999,0,-1.8,5099.1,0
29,blue-collar,1,6,0,0,34,8,999,0,-1.8,5099.1,0
31,management,0,5,0,0,82,2,999,0,-1.8,5099.1,0
30,services,0,4,1,0,155,6,999,0,-1.8,5099.1,0
31,unemployed,1,3,1,0,788,2,999,0,-1.8,5099.1,0
29,blue-collar,0,3,1,0,528,1,999,1,-1.8,5099.1,0
41,blue-collar,1,1,0,0,296,1,999,1,-1.8,5099.1,0
31,blue-collar,0,3,0,0,114,1,999,1,-1.8,5099.1,0
51,blue-collar,2,3,1,0,314,4,999,1,-1.8,5099.1,0
43,blue-collar,1,1,0,0,249,2,999,1,-1.8,5099.1,0
28,services,0,4,1,1,562,1,999,0,-1.8,5099.1,1
36,services,0,6,1,0,112,1,999,0,-1.8,5099.1,0
38,blue-collar,1,3,0,0,204,1,11,1,-1.8,5099.1,0
31,self-employed,1,3,-1,-1,168,2,999,0,-1.8,5099.1,0
23,blue-collar,0,3,1,0,60,1,999,1,-1.8,5099.1,0
31,services,0,2,1,0,734,2,999,0,-1.8,5099.1,1
31,admin.,0,3,0,0,80,1,999,1,-1.8,5099.1,0
35,admin.,0,5,0,0,60,1,999,1,-1.8,5099.1,0
33,services,0,4,1,0,281,1,999,1,-1.8,5099.1,0
43,admin.,2,3,1,0,321,1,999,0,-1.8,5099.1,0
28,blue-collar,0,3,1,0,149,1,999,0,-1.8,5099.1,0
28,blue-collar,0,3,0,0,155,1,999,1,-1.8,5099.1,0
47,blue-collar,0,2,0,0,87,1,999,0,-1.8,5099.1,0
35,blue-collar,0,4,1,0,49,2,999,0,-1.8,5099.1,0
30,services,1,4,0,0,354,1,999,1,-1.8,5099.1,0
28,blue-collar,0,3,1,0,294,1,999,0,-1.8,5099.1,0
47,services,1,6,1,0,137,3,999,0,-1.8,5099.1,0
36,admin.,2,4,1,0,191,1,999,1,-1.8,5099.1,0
33,admin.,1,5,1,0,172,1,999,0,-1.8,5099.1,0
36,blue-collar,1,3,1,1,55,1,999,1,-1.8,5099.1,0
27,admin.,0,4,0,0,167,1,999,0,-1.8,5099.1,0
49,entrepreneur,1,-1,0,0,85,2,999,0,-1.8,5099.1,0
53,management,1,5,1,0,92,2,999,1,-1.8,5099.1,0
48,admin.,2,-1,1,0,16,6,999,0,-1.8,5099.1,0
27,admin.,0,4,0,0,444,1,999,0,-1.8,5099.1,0
29,admin.,0,5,0,0,132,2,999,0,-1.8,5099.1,0
28,technician,1,6,1,0,10,5,999,0,-1.8,5099.1,0
30,technician,0,-1,1,1,324,2,999,0,-1.8,5099.1,0
22,student,0,4,1,0,315,1,999,0,-1.8,5099.1,0
51,blue-collar,2,3,0,0,64,5,999,0,-1.8,5099.1,0
32,blue-collar,1,3,1,1,110,4,999,0,-1.8,5099.1,0
26,services,0,4,1,0,421,3,999,0,-1.8,5099.1,0
34,services,2,2,0,0,79,3,999,0,-1.8,5099.1,0
29,blue-collar,0,3,0,0,174,1,999,0,-1.8,5099.1,0
29,blue-collar,1,3,1,0,257,4,999,0,-1.8,5099.1,0
42,technician,2,4,1,0,228,2,999,1,-1.8,5099.1,0
33,blue-collar,1,3,0,0,296,1,999,0,-1.8,5099.1,0
33,admin.,0,5,1,0,9,8,999,0,-1.8,5099.1,0
51,blue-collar,2,3,1,0,337,3,999,0,-1.8,5099.1,0
31,admin.,1,4,1,0,476,1,999,0,-1.8,5099.1,1
28,technician,0,6,1,0,185,1,999,1,-1.8,5099.1,0
51,blue-collar,1,1,0,0,104,4,999,0,-1.8,5099.1,0
28,technician,0,6,1,0,244,1,999,0,-1.8,5099.1,0
29,admin.,0,5,1,0,152,1,999,1,-1.8,5099.1,0
28,blue-collar,1,6,1,0,573,7,999,1,-1.8,5099.1,0
44,admin.,1,4,0,0,231,1,999,0,-1.8,5099.1,0
58,management,1,1,1,1,184,1,999,1,-1.8,5099.1,0
41,blue-collar,1,1,1,0,124,1,999,0,-1.8,5099.1,0
40,blue-collar,0,3,0,0,21,6,999,0,-1.8,5099.1,0
36,blue-collar,0,3,0,0,233,3,999,0,-1.8,5099.1,0
45,blue-collar,1,3,0,0,96,2,999,1,-1.8,5099.1,0
30,blue-collar,1,3,1,0,99,1,999,0,-1.8,5099.1,0
31,admin.,0,3,1,0,117,2,999,1,-1.8,5099.1,0
32,services,0,4,1,0,53,1,999,1,-1.8,5099.1,0
35,admin.,1,5,0,1,261,1,999,0,-1.8,5099.1,0
33,technician,0,6,1,0,201,1,999,1,-1.8,5099.1,0
29,admin.,1,5,0,0,155,2,999,0,-1.8,5099.1,0
35,admin.,1,4,1,0,43,1,999,0,-1.8,5099.1,0
32,services,1,3,1,0,53,1,999,0,-1.8,5099.1,0
32,services,0,4,-1,-1,363,1,999,1,-1.8,5099.1,0
31,admin.,1,4,1,0,14,1,999,0,-1.8,5099.1,0
39,blue-collar,1,3,1,0,56,1,999,0,-1.8,5099.1,0
23,admin.,0,4,1,0,108,1,999,0,-1.8,5099.1,0
32,blue-collar,1,2,1,0,459,1,999,0,-1.8,5099.1,1
50,blue-collar,0,6,0,0,425,2,999,0,-1.8,5099.1,0
24,blue-collar,0,3,1,0,200,1,999,0,-1.8,5099.1,0
39,blue-collar,1,2,0,1,223,2,999,1,-1.8,5099.1,0
58,housemaid,1,1,1,0,413,1,999,0,-1.8,5099.1,0
29,services,1,4,0,1,747,2,999,1,-1.8,5099.1,1
47,blue-collar,1,1,1,0,177,1,999,1,-1.8,5099.1,0
31,services,0,4,1,0,66,1,999,1,-1.8,5099.1,0
34,blue-collar,1,2,1,0,716,1,999,0,-1.8,5099.1,1
34,services,1,5,1,1,253,1,999,0,-1.8,5099.1,0
30,blue-collar,0,3,1,0,14,6,999,1,-1.8,5099.1,0
33,admin.,1,4,0,0,316,1,999,0,-1.8,5099.1,0
31,services,0,4,1,0,152,1,999,1,-1.8,5099.1,0
34,blue-collar,1,2,0,1,137,1,999,1,-1.8,5099.1,0
34,management,0,5,0,1,155,1,999,0,-1.8,5099.1,0
56,blue-collar,2,2,0,0,154,1,999,1,-1.8,5099.1,0
28,admin.,1,4,1,1,165,1,999,1,-1.8,5099.1,0
35,blue-collar,1,6,1,0,466,2,999,0,-1.8,5099.1,0
29,blue-collar,1,3,0,0,1101,1,999,0,-1.8,5099.1,1
48,blue-collar,1,3,1,0,368,1,999,0,-1.8,5099.1,0
28,admin.,1,4,1,0,201,1,999,1,-1.8,5099.1,0
29,blue-collar,0,4,1,1,146,1,999,0,-1.8,5099.1,0
27,admin.,1,4,1,1,77,4,999,0,-1.8,5099.1,0
29,blue-collar,0,4,0,0,157,1,999,0,-1.8,5099.1,0
33,admin.,0,5,1,1,96,6,999,1,-1.8,5099.1,0
35,admin.,0,5,0,0,104,1,999,0,-1.8,5099.1,0
52,admin.,1,3,1,0,38,2,999,1,-1.8,5099.1,0
48,services,1,4,1,1,154,5,999,0,-1.8,5099.1,0
55,blue-collar,2,1,0,0,148,4,999,0,-1.8,5099.1,0
41,services,1,4,1,0,342,2,999,0,-1.8,5099.1,0
28,technician,0,6,1,1,43,1,999,1,-1.8,5099.1,0
44,technician,0,4,0,0,394,1,999,0,-1.8,5099.1,1
29,blue-collar,0,3,0,0,68,1,999,0,-1.8,5099.1,0
43,self-employed,0,4,0,0,364,2,999,0,-1.8,5099.1,0
27,blue-collar,0,-1,1,0,125,2,999,1,-1.8,5099.1,0
32,blue-collar,0,3,1,1,179,1,999,0,-1.8,5099.1,0
29,blue-collar,0,3,1,0,427,1,999,0,-1.8,5099.1,0
34,technician,0,4,0,0,63,1,999,0,-1.8,5099.1,0
22,admin.,0,4,1,0,197,2,999,0,-1.8,5099.1,0
33,blue-collar,0,1,1,1,409,2,999,0,-1.8,5099.1,0
55,blue-collar,1,3,1,1,299,1,999,0,-1.8,5099.1,0
36,blue-collar,2,3,0,0,323,2,999,0,-1.8,5099.1,0
45,services,2,3,0,0,215,1,999,1,-1.8,5099.1,0
24,student,0,4,1,0,290,1,999,1,-1.8,5099.1,0
37,admin.,0,3,1,1,147,1,999,0,-1.8,5099.1,0
39,technician,0,6,0,0,143,1,999,1,-1.8,5099.1,0
38,admin.,1,5,1,0,541,1,999,1,-1.8,5099.1,0
40,admin.,0,4,0,1,172,1,999,0,-1.8,5099.1,0
38,blue-collar,0,2,1,1,309,1,999,1,-1.8,5099.1,0
59,retired,2,6,0,0,69,1,999,0,-1.8,5099.1,0
24,student,0,5,1,0,79,1,999,0,-1.8,5099.1,0
31,admin.,0,4,0,0,299,2,999,1,-1.8,5099.1,0
38,housemaid,2,5,1,0,213,1,999,0,-1.8,5099.1,0
40,blue-collar,0,3,0,0,196,3,999,0,-1.8,5099.1,0
29,blue-collar,1,3,0,0,54,1,6,1,-1.8,5099.1,0
29,admin.,1,4,0,0,54,1,999,1,-1.8,5099.1,0
41,blue-collar,0,1,1,0,247,1,999,0,-1.8,5099.1,0
41,blue-collar,0,1,1,0,426,1,999,1,-1.8,5099.1,0
34,technician,0,6,1,0,404,2,999,0,-1.8,5099.1,0
34,admin.,1,5,1,0,80,2,999,0,-1.8,5099.1,0
33,admin.,0,4,1,0,135,1,999,1,-1.8,5099.1,0
33,admin.,0,4,1,0,162,1,999,1,-1.8,5099.1,0
35,blue-collar,0,1,1,0,130,3,999,1,-1.8,5099.1,0
33,admin.,0,4,0,0,341,1,999,0,-1.8,5099.1,0
29,blue-collar,1,3,0,0,366,3,999,1,-1.8,5099.1,1
33,technician,0,5,0,1,118,2,999,0,-1.8,5099.1,0
33,management,1,3,1,1,168,1,999,0,-1.8,5099.1,0
34,services,0,3,0,0,308,1,999,0,-1.8,5099.1,0
28,unemployed,1,5,0,0,176,1,999,0,-1.8,5099.1,0
36,blue-collar,1,1,1,0,300,1,999,1,-1.8,5099.1,0
45,blue-collar,0,1,0,0,223,1,999,1,-1.8,5099.1,0
33,blue-collar,0,2,0,0,35,1,999,0,-1.8,5099.1,0
37,blue-collar,1,1,0,1,199,1,999,1,-1.8,5099.1,0
56,housemaid,1,1,0,0,206,1,999,0,-1.8,5099.1,0
45,blue-collar,0,1,1,0,721,1,999,0,-1.8,5099.1,0
32,technician,1,5,1,0,641,1,999,0,-1.8,5099.1,0
33,blue-collar,0,2,0,0,163,1,999,0,-1.8,5099.1,0
34,admin.,0,5,1,0,234,1,999,1,-1.8,5099.1,0
33,blue-collar,2,1,0,0,86,3,999,0,-1.8,5099.1,0
36,blue-collar,1,3,1,0,180,2,999,2,-1.8,5099.1,0
29,technician,0,4,0,0,68,4,12,1,-1.8,5099.1,0
34,blue-collar,0,4,0,0,103,1,999,0,-1.8,5099.1,0
36,services,0,4,0,0,102,6,999,0,-1.8,5099.1,0
34,admin.,0,4,1,0,239,1,999,1,-1.8,5099.1,0
36,admin.,0,5,1,0,325,2,999,0,-1.8,5099.1,0
35,services,0,4,0,0,234,3,999,0,-1.8,5099.1,0
42,technician,1,6,0,0,194,4,999,0,-1.8,5099.1,0
33,blue-collar,1,2,1,0,134,1,999,1,-1.8,5099.1,0
34,management,1,5,1,0,77,4,999,0,-1.8,5099.1,0
53,admin.,1,3,1,1,674,1,999,0,-1.8,5099.1,1
36,services,0,4,1,0,216,4,999,0,-1.8,5099.1,0
48,blue-collar,1,2,1,0,122,1,999,1,-1.8,5099.1,0
58,retired,1,5,0,0,109,1,999,1,-1.8,5099.1,0
35,blue-collar,1,2,0,0,622,3,999,0,-1.8,5099.1,1
29,blue-collar,1,3,0,0,1966,1,999,0,-1.8,5099.1,0
27,blue-collar,1,5,0,1,131,1,999,0,-1.8,5099.1,0
49,entrepreneur,1,5,0,0,140,2,999,0,-1.8,5099.1,0
34,blue-collar,1,2,0,1,281,1,999,0,-1.8,5099.1,0
40,technician,1,2,1,0,156,5,999,1,-1.8,5099.1,0
45,blue-collar,0,1,1,0,161,2,999,0,-1.8,5099.1,0
33,admin.,1,5,1,1,44,1,999,1,-1.8,5099.1,0
32,technician,0,4,1,0,240,1,999,1,-1.8,5099.1,0
42,blue-collar,1,2,1,0,172,1,999,0,-1.8,5099.1,0
36,technician,1,6,0,0,127,1,999,0,-1.8,5099.1,0
49,management,0,6,0,0,248,1,999,0,-1.8,5099.1,0
39,technician,0,6,1,0,115,1,999,0,-1.8,5099.1,0
26,admin.,0,4,1,0,38,1,999,1,-1.8,5099.1,0
42,services,1,3,1,0,201,1,999,1,-1.8,5099.1,0
42,technician,0,6,0,0,341,1,999,0,-1.8,5099.1,0
34,admin.,1,2,1,0,298,2,999,0,-1.8,5099.1,0
41,services,1,4,1,0,314,2,999,0,-1.8,5099.1,1
23,blue-collar,1,3,1,0,52,4,999,0,-1.8,5099.1,0
23,services,1,4,1,0,77,3,999,0,-1.8,5099.1,0
53,blue-collar,2,-1,0,0,390,1,999,0,-1.8,5099.1,0
49,unemployed,1,1,1,0,804,1,999,0,-1.8,5099.1,0
24,blue-collar,2,3,0,0,417,1,999,0,-1.8,5099.1,0
42,blue-collar,1,1,1,0,361,1,999,1,-1.8,5099.1,0
51,blue-collar,1,4,1,0,809,1,999,1,-1.8,5099.1,1
31,blue-collar,2,4,0,0,156,1,999,1,-1.8,5099.1,0
31,admin.,0,5,1,0,44,1,999,0,-1.8,5099.1,0
30,admin.,1,4,0,0,166,1,999,1,-1.8,5099.1,0
41,services,1,4,1,0,58,2,999,0,-1.8,5099.1,0
40,blue-collar,0,3,1,0,76,3,999,0,-1.8,5099.1,0
39,blue-collar,1,4,1,1,312,1,999,1,-1.8,5099.1,0
39,blue-collar,1,4,1,0,298,1,999,0,-1.8,5099.1,0
39,retired,0,2,1,0,466,1,999,0,-1.8,5099.1,0
31,blue-collar,2,4,1,0,829,1,999,1,-1.8,5099.1,1
37,admin.,2,5,1,0,291,8,999,1,-1.8,5099.1,0
33,admin.,0,5,1,0,484,3,999,0,-1.8,5099.1,0
35,entrepreneur,1,5,1,0,204,3,999,0,-1.8,5099.1,0
28,blue-collar,0,5,0,0,169,2,999,0,-1.8,5099.1,0
24,admin.,0,4,1,0,437,2,999,0,-1.8,5099.1,0
34,unemployed,0,4,1,0,937,3,999,0,-1.8,5099.1,1
31,blue-collar,0,3,0,1,37,3,999,0,-1.8,5099.1,0
38,blue-collar,1,1,1,0,193,3,999,0,-1.8,5099.1,0
29,admin.,0,4,0,0,230,4,999,0,-1.8,5099.1,0
49,blue-collar,2,4,1,0,204,2,999,0,-1.8,5099.1,0
35,admin.,1,4,1,0,163,2,999,1,-1.8,5099.1,0
58,management,1,2,0,0,159,2,999,1,-1.8,5099.1,0
34,unemployed,0,4,1,0,1970,3,999,0,-1.8,5099.1,1
32,blue-collar,0,4,0,1,358,2,999,1,-1.8,5099.1,0
34,admin.,0,4,1,0,195,2,999,1,-1.8,5099.1,0
34,blue-collar,1,-1,1,0,1302,3,999,0,-1.8,5099.1,1
31,blue-collar,1,3,1,0,96,3,999,0,-1.8,5099.1,0
44,blue-collar,2,1,0,0,154,2,999,0,-1.8,5099.1,0
51,self-employed,1,3,0,0,246,2,12,1,-1.8,5099.1,0
30,student,0,5,1,1,122,2,999,0,-1.8,5099.1,0
42,blue-collar,1,1,0,0,276,2,999,0,-1.8,5099.1,0
33,admin.,0,5,0,0,151,2,999,0,-1.8,5099.1,0
35,blue-collar,1,3,0,0,297,2,999,0,-1.8,5099.1,0
31,blue-collar,1,3,1,1,119,2,999,1,-1.8,5099.1,0
